ID,Node 01(Lt A),Node 02(Open Area),Node 03(Com Eng Lab)
5,-74,-74,-67
5,-74,-74,-68
5,-73,-74,-68
5,-73,-74,-68
5,-73,-74,-68
5,-74,-75,-70
5,-74,-75,-71
5,-74,-73,-71
5,-72,-74,-71
5,-74,-76,-69
5,-73,-75,-70
5,-73,-74,-69
5,-72,-74,-70
5,-74,-75,-70
5,-74,-75,-71
5,-74,-74,-71
5,-74,-73,-71
5,-74,-73,-71
5,-73,-75,-72
5,-75,-75,-69
5,-74,-73,-71
5,-72,-75,-71
5,-74,-74,-72
5,-74,-73,-72
5,-74,-74,-72
5,-74,-74,-72
5,-75,-74,-71
5,-74,-74,-71
5,-74,-73,-70
5,-73,-71,-71
5,-72,-71,-71
5,-73,-70,-71
5,-73,-70,-71
5,-74,-70,-71
5,-73,-72,-70
5,-72,-74,-70
5,-73,-74,-70
5,-72,-74,-68
5,-73,-73,-69
5,-73,-70,-69
5,-73,-70,-70
5,-72,-70,-71
5,-73,-70,-71
5,-72,-71,-70
5,-73,-71,-68
5,-73,-71,-68
5,-72,-70,-68
5,-72,-70,-69
5,-73,-70,-69
5,-74,-70,-69
5,-73,-70,-68
5,-73,-73,-68
5,-74,-73,-69
5,-73,-73,-71
5,-73,-71,-70
5,-74,-71,-69
5,-73,-73,-69
5,-74,-71,-69
5,-74,-71,-69
5,-74,-70,-69
5,-74,-70,-68
5,-74,-70,-68
5,-74,-69,-68
5,-73,-69,-68
5,-74,-70,-68
5,-74,-70,-68
5,-73,-74,-68
5,-72,-69,-68
5,-72,-68,-68
5,-73,-67,-68
5,-72,-66,-68
5,-74,-70,-68
5,-74,-68,-67
5,-73,-67,-67
5,-71,-67,-68
5,-74,-68,-68
5,-73,-69,-68
5,-74,-68,-69
5,-74,-67,-70
5,-72,-68,-72
5,-72,-70,-71
5,-72,-66,-74
5,-72,-68,-73
5,-71,-71,-73
5,-71,-72,-75
5,-71,-72,-75
5,-71,-71,-74
5,-72,-69,-73
5,-72,-70,-78
5,-72,-69,-80
5,-73,-70,-79
5,-73,-70,-81
5,-73,-69,-79
5,-73,-70,-74
5,-73,-69,-78
5,-73,-72,-76
5,-72,-73,-75
5,-72,-71,-73
5,-72,-71,-74
5,-71,-70,-73
5,-71,-73,-73
5,-72,-69,-73
5,-73,-70,-73
5,-72,-69,-71
5,-72,-68,-73
5,-73,-69,-73
5,-73,-71,-76
5,-72,-70,-79
5,-74,-69,-78
5,-73,-70,-73
5,-72,-69,-77
5,-72,-71,-72
5,-74,-66,-72
5,-73,-69,-71
5,-72,-73,-74
5,-72,-74,-73
5,-72,-74,-77
5,-71,-69,-77
5,-72,-70,-72
5,-71,-72,-76
5,-69,-69,-72
5,-70,-77,-73
5,-71,-72,-74
5,-72,-73,-70
5,-71,-74,-75
5,-76,-70,-72
5,-71,-74,-73
5,-71,-72,-74
5,-71,-74,-74
5,-70,-73,-70
5,-72,-72,-72
5,-72,-75,-74
5,-74,-73,-74
5,-74,-75,-77
5,-74,-70,-76
5,-73,-71,-71
5,-73,-74,-76
5,-73,-76,-69
5,-73,-76,-67
5,-74,-74,-69
5,-74,-76,-70
5,-74,-79,-72
5,-75,-74,-74
5,-74,-74,-72
5,-75,-74,-71
5,-75,-79,-71
5,-76,-78,-72
5,-75,-78,-71
5,-78,-74,-68
5,-75,-75,-72
5,-74,-77,-74
5,-75,-80,-73
5,-74,-80,-75
5,-73,-76,-73
5,-75,-75,-68
5,-74,-75,-67
5,-74,-77,-66
5,-73,-74,-68
5,-71,-74,-67
5,-71,-74,-68
5,-73,-72,-62
5,-72,-72,-62
5,-71,-72,-60
5,-71,-74,-60
5,-72,-73,-62
5,-73,-74,-61
5,-75,-75,-67
5,-74,-74,-63
5,-75,-77,-64
5,-74,-74,-71
5,-75,-77,-73
5,-73,-70,-65
5,-74,-70,-63
5,-73,-71,-68
5,-74,-76,-66
5,-74,-80,-77
5,-72,-80,-74
5,-72,-76,-70
5,-74,-79,-70
5,-74,-75,-68
5,-70,-75,-68
5,-71,-73,-72
5,-72,-76,-73
5,-69,-76,-68
5,-69,-79,-73
5,-73,-75,-73
5,-73,-73,-72
5,-74,-74,-68
5,-72,-74,-74
5,-73,-73,-68
5,-72,-74,-69
5,-73,-73,-77
5,-74,-72,-70
5,-74,-75,-69
5,-75,-72,-74
5,-75,-72,-72
5,-73,-73,-72
5,-75,-73,-72
5,-70,-72,-74
5,-68,-73,-73
5,-70,-72,-75
5,-71,-71,-77
5,-75,-71,-79
5,-75,-73,-70
5,-76,-71,-75
5,-75,-71,-77
5,-74,-70,-77
5,-73,-73,-75
5,-75,-71,-68
5,-75,-69,-74
5,-76,-69,-72
5,-75,-68,-66
5,-76,-68,-67
5,-75,-68,-69
5,-74,-68,-67
5,-73,-70,-67
5,-74,-70,-66
5,-75,-72,-67
5,-74,-70,-66
5,-74,-72,-66
5,-74,-73,-70
5,-73,-74,-70
5,-74,-73,-68
5,-73,-73,-68
5,-74,-71,-67
5,-74,-71,-69
5,-74,-72,-67
5,-75,-70,-69
5,-72,-70,-69
5,-73,-70,-68
5,-73,-71,-68
5,-74,-70,-68
5,-73,-68,-68
5,-74,-69,-67
5,-73,-67,-68
5,-74,-68,-67
5,-73,-70,-67
5,-74,-69,-66
5,-75,-73,-67
5,-74,-74,-67
5,-74,-71,-67
5,-74,-70,-67
5,-73,-69,-65
5,-73,-69,-65
5,-73,-69,-66
5,-74,-70,-65
5,-73,-69,-65
5,-74,-70,-67
5,-74,-70,-67
5,-74,-70,-65
5,-74,-70,-66
5,-73,-70,-65
5,-74,-71,-65
5,-75,-70,-64
5,-75,-70,-65
5,-73,-70,-66
5,-73,-71,-65
5,-73,-69,-67
5,-73,-70,-66
5,-73,-71,-67
5,-74,-72,-66
5,-74,-72,-66
5,-73,-72,-67
5,-73,-71,-67
5,-73,-71,-67
5,-74,-69,-66
5,-73,-71,-67
5,-73,-71,-66
5,-72,-71,-66
5,-72,-73,-66
5,-74,-73,-67
5,-74,-72,-65
5,-72,-72,-65
5,-74,-73,-67
5,-74,-71,-67
5,-74,-73,-69
5,-72,-72,-67
5,-73,-71,-68
5,-73,-71,-68
5,-73,-71,-66
5,-73,-71,-66
5,-73,-74,-67
5,-74,-75,-66
5,-73,-72,-66
5,-73,-72,-65
5,-74,-76,-65
5,-73,-68,-66
5,-72,-75,-67
5,-74,-75,-67
5,-74,-74,-66
5,-74,-69,-65
5,-74,-73,-65
5,-74,-69,-65
5,-74,-68,-67
5,-74,-68,-65
5,-74,-70,-67
5,-74,-68,-67
5,-75,-70,-66
5,-74,-69,-65
5,-75,-74,-66
5,-73,-70,-65
5,-73,-67,-68
5,-74,-67,-71
5,-74,-68,-71
5,-71,-67,-68
5,-75,-69,-63
5,-75,-69,-63
5,-75,-69,-79
5,-73,-68,-70
5,-74,-69,-66
5,-70,-68,-71
5,-72,-69,-74
5,-72,-66,-77
5,-72,-68,-73
5,-73,-68,-70
5,-74,-68,-78
5,-75,-68,-74
5,-77,-67,-73
5,-75,-69,-71
5,-74,-68,-65
5,-75,-70,-67
5,-75,-69,-67
5,-75,-68,-64
5,-75,-70,-66
5,-72,-70,-68
5,-73,-68,-72
5,-75,-69,-70
5,-74,-70,-66
5,-72,-70,-66
5,-74,-70,-68
5,-74,-69,-70
5,-74,-70,-68
5,-75,-70,-66
5,-74,-70,-68
5,-73,-70,-67
5,-74,-69,-71
5,-72,-70,-69
5,-72,-70,-68
5,-72,-70,-68
5,-75,-69,-69
5,-74,-69,-68
5,-75,-70,-65
5,-74,-70,-65
5,-74,-69,-67
5,-75,-70,-67
5,-74,-68,-66
5,-74,-75,-67
5,-74,-73,-65
5,-74,-70,-65
5,-74,-74,-70
5,-72,-76,-64
5,-74,-77,-65
5,-75,-76,-68
5,-75,-72,-67
5,-74,-72,-66
5,-75,-70,-68
5,-75,-72,-65
5,-74,-72,-68
5,-72,-76,-67
5,-74,-74,-66
5,-71,-73,-69
5,-73,-70,-66
5,-73,-74,-68
5,-73,-75,-71
5,-74,-69,-67
5,-76,-70,-73
5,-76,-76,-73
5,-74,-74,-68
5,-71,-70,-71
5,-75,-71,-70
5,-71,-71,-71
5,-74,-71,-72
5,-74,-69,-74
5,-74,-70,-66
5,-73,-68,-62
5,-73,-70,-65
5,-73,-66,-70
5,-73,-67,-62
5,-72,-68,-62
5,-73,-69,-62
5,-73,-69,-65
5,-74,-69,-67
5,-74,-69,-68
5,-72,-80,-67
5,-71,-75,-68
5,-73,-70,-69
5,-74,-72,-64
5,-75,-68,-65
5,-71,-70,-70
5,-72,-68,-62
5,-75,-68,-70
5,-77,-68,-68
5,-74,-68,-65
5,-75,-72,-70
5,-74,-73,-68
5,-76,-74,-65
5,-75,-71,-65
5,-75,-73,-67
5,-73,-73,-66
5,-75,-74,-66
5,-75,-72,-67
5,-74,-73,-65
5,-74,-72,-65
5,-73,-75,-68
5,-75,-71,-67
5,-75,-71,-68
5,-74,-72,-67
5,-74,-72,-66
5,-73,-70,-67
5,-73,-70,-67
5,-72,-71,-66
5,-74,-75,-68
5,-74,-75,-68
5,-73,-72,-66
5,-74,-74,-67
5,-74,-73,-68
5,-75,-71,-67
5,-75,-70,-67
5,-74,-73,-67
5,-74,-73,-67
5,-73,-71,-65
5,-73,-75,-66
5,-74,-74,-66
5,-75,-72,-68
5,-75,-72,-67
5,-75,-73,-67
5,-76,-73,-66
5,-74,-72,-68
5,-75,-73,-67
5,-75,-74,-69
5,-74,-74,-68
5,-75,-73,-67
5,-75,-72,-68
5,-74,-73,-68
5,-75,-71,-69
5,-75,-72,-68
5,-74,-73,-68
5,-74,-72,-67
5,-75,-73,-68
5,-74,-73,-68
5,-75,-72,-68
5,-75,-73,-67
5,-74,-74,-67
5,-75,-74,-65
5,-75,-71,-66
5,-75,-71,-68
5,-75,-71,-66
5,-75,-69,-67
5,-75,-71,-67
5,-75,-71,-65
5,-74,-74,-67
5,-74,-76,-65
5,-75,-75,-66
5,-74,-75,-65
5,-75,-74,-67
5,-74,-74,-67
5,-74,-71,-69
5,-75,-73,-69
5,-74,-72,-67
5,-75,-75,-68
5,-75,-72,-67
5,-74,-74,-69
5,-75,-70,-66
5,-74,-71,-68
5,-74,-71,-71
5,-74,-71,-66
5,-75,-73,-67
5,-75,-73,-70
5,-75,-73,-67
5,-75,-76,-68
5,-76,-77,-72
5,-76,-76,-68
5,-74,-68,-69
5,-75,-76,-68
5,-75,-74,-66
5,-75,-66,-66
5,-74,-66,-67
5,-75,-69,-64
5,-75,-69,-66
5,-75,-69,-65
5,-76,-69,-65
5,-75,-70,-65
5,-76,-69,-68
5,-74,-71,-68
5,-74,-71,-65
5,-74,-69,-68
5,-74,-71,-70
5,-75,-73,-68
5,-74,-70,-72
5,-73,-72,-73
5,-73,-73,-67
5,-72,-70,-66
5,-73,-74,-68
5,-74,-72,-61
5,-74,-70,-62
5,-73,-68,-68
5,-72,-69,-67
5,-73,-67,-64
5,-71,-70,-73
5,-73,-72,-70
5,-73,-72,-68
5,-74,-71,-64
5,-74,-70,-71
5,-74,-69,-71
5,-75,-70,-71
5,-75,-70,-71
5,-76,-72,-69
5,-75,-72,-68
5,-75,-72,-69
5,-75,-73,-69
5,-76,-71,-68
5,-74,-73,-67
5,-74,-73,-71
5,-74,-72,-69
5,-74,-76,-67
5,-74,-75,-67
5,-75,-74,-67
5,-76,-75,-66
5,-76,-75,-66
5,-75,-74,-69
5,-74,-74,-68
5,-74,-74,-67
5,-75,-74,-68
5,-74,-74,-67
5,-74,-74,-67
5,-74,-73,-67
5,-74,-72,-65
5,-74,-73,-67
5,-75,-73,-66
5,-74,-71,-66
5,-75,-74,-64
5,-75,-74,-66
5,-75,-73,-69
5,-75,-74,-69
5,-75,-74,-68
5,-75,-70,-70
5,-74,-72,-71
5,-75,-72,-74
5,-74,-69,-71
5,-75,-71,-69
5,-75,-76,-73
5,-75,-70,-74
5,-75,-69,-72
5,-76,-70,-71
5,-76,-70,-68
5,-77,-68,-68
5,-75,-68,-66
5,-75,-72,-67
5,-75,-73,-68
5,-74,-69,-68
5,-75,-70,-68
5,-75,-70,-67
5,-76,-77,-67
5,-76,-74,-68
5,-75,-75,-68
5,-74,-75,-68
5,-76,-74,-67
5,-76,-73,-69
5,-76,-71,-68
5,-76,-73,-71
5,-75,-71,-65
5,-77,-74,-66
5,-76,-73,-66
5,-75,-74,-66
5,-76,-74,-67
5,-75,-75,-67
5,-75,-73,-72
5,-75,-73,-68
5,-74,-71,-67
5,-75,-71,-66
5,-74,-72,-69
5,-74,-71,-66
5,-76,-70,-66
5,-75,-71,-67
5,-75,-72,-65
5,-74,-71,-65
5,-74,-71,-65
5,-74,-73,-67
5,-74,-73,-68
5,-74,-73,-66
5,-74,-74,-66
5,-74,-73,-68
5,-74,-74,-68
5,-75,-73,-67
5,-76,-70,-66
5,-75,-70,-66
5,-75,-75,-66
5,-74,-69,-65
5,-75,-70,-66
5,-75,-70,-66
5,-74,-70,-66
5,-75,-72,-65
5,-75,-74,-65
5,-75,-73,-65
5,-76,-76,-66
5,-76,-73,-65
5,-75,-72,-65
5,-76,-73,-66
5,-75,-72,-64
5,-77,-73,-63
5,-75,-74,-63
5,-74,-72,-62
5,-75,-71,-62
5,-74,-71,-63
5,-75,-71,-62
5,-75,-72,-63
5,-74,-73,-64
5,-75,-72,-64
5,-74,-73,-65
5,-74,-72,-66
5,-74,-73,-66
5,-74,-72,-64
5,-74,-72,-64
5,-74,-71,-65
5,-74,-70,-66
5,-74,-71,-66
5,-74,-71,-67
5,-74,-71,-68
5,-75,-71,-65
5,-74,-72,-64
5,-75,-73,-64
5,-74,-73,-65
5,-75,-73,-65
5,-75,-73,-64
5,-74,-72,-64
5,-74,-71,-63
5,-74,-73,-65
5,-74,-74,-65
5,-74,-72,-65
5,-74,-70,-65
5,-73,-71,-64
5,-73,-70,-64
5,-73,-74,-64
5,-74,-71,-64
5,-74,-71,-64
5,-74,-72,-64
5,-74,-72,-64
5,-75,-73,-65
5,-73,-72,-66
5,-74,-72,-65
5,-75,-74,-66
5,-74,-72,-67
5,-73,-73,-67
5,-75,-73,-67
5,-75,-71,-68
5,-74,-71,-68
5,-73,-71,-69
5,-74,-72,-68
5,-74,-70,-65
5,-73,-72,-65
5,-75,-73,-65
5,-75,-73,-66
5,-74,-73,-67
5,-75,-73,-67
5,-75,-73,-66
5,-75,-71,-66
5,-75,-71,-67
5,-75,-70,-68
5,-74,-70,-69
5,-75,-71,-70
5,-75,-71,-68
5,-75,-72,-68
5,-74,-72,-69
5,-75,-73,-69
5,-75,-71,-71
5,-74,-72,-70
5,-74,-72,-69
5,-74,-73,-70
5,-74,-72,-71
5,-75,-73,-71
5,-75,-74,-71
5,-76,-70,-70
5,-74,-71,-69
5,-74,-71,-69
5,-76,-71,-71
5,-74,-72,-73
5,-75,-72,-70
5,-74,-72,-68
5,-74,-71,-67
5,-73,-70,-68
5,-74,-71,-68
5,-74,-70,-73
5,-74,-73,-74
5,-74,-73,-74
5,-74,-73,-74
5,-74,-73,-75
5,-74,-71,-75
5,-75,-71,-73
5,-74,-72,-73
5,-74,-72,-73
5,-74,-74,-72
5,-74,-71,-73
5,-73,-71,-72
5,-72,-71,-74
5,-72,-72,-74
5,-72,-73,-73
5,-74,-74,-73
5,-74,-75,-75
5,-74,-73,-80
5,-74,-72,-75
5,-74,-72,-72
5,-75,-72,-75
5,-75,-72,-76
5,-74,-73,-73
5,-73,-72,-75
5,-75,-73,-74
5,-74,-73,-73
5,-74,-74,-76
5,-74,-73,-77
5,-75,-73,-75
5,-74,-72,-74
5,-74,-73,-75
5,-74,-73,-75
5,-74,-71,-77
5,-74,-73,-79
5,-73,-72,-80
5,-75,-72,-78
5,-74,-72,-79
5,-76,-72,-75
5,-74,-72,-77
5,-73,-72,-79
5,-74,-71,-77
5,-75,-73,-76
5,-76,-72,-73
5,-75,-72,-71
5,-76,-74,-68
5,-79,-73,-68
5,-77,-70,-68
5,-76,-72,-68
5,-75,-72,-69
5,-74,-70,-68
5,-73,-71,-68
5,-72,-72,-67
5,-72,-72,-73
5,-73,-73,-72
5,-80,-72,-73
5,-76,-72,-71
5,-77,-73,-72
5,-76,-73,-72
5,-74,-71,-74
5,-74,-71,-79
5,-74,-70,-75
5,-73,-71,-80
5,-74,-72,-79
5,-74,-72,-80
5,-74,-73,-80
5,-74,-73,-78
5,-75,-72,-78
5,-78,-71,-74
5,-79,-73,-70
5,-78,-72,-69
5,-80,-72,-68
5,-77,-70,-72
5,-76,-70,-69
5,-75,-73,-66
5,-74,-71,-68
5,-75,-73,-71
5,-75,-71,-73
5,-75,-72,-72
5,-74,-73,-72
5,-74,-72,-71
5,-74,-72,-71
5,-73,-72,-71
5,-72,-73,-75
5,-75,-71,-72
5,-74,-72,-74
5,-77,-71,-72
5,-75,-72,-72
5,-75,-72,-73
5,-76,-73,-79
5,-74,-73,-73
5,-74,-72,-71
5,-72,-71,-74
5,-75,-72,-79
5,-73,-72,-77
5,-74,-72,-76
5,-74,-73,-71
5,-72,-74,-73
5,-72,-73,-72
5,-74,-74,-70
5,-73,-74,-70
5,-73,-72,-70
5,-75,-73,-72
5,-74,-72,-69
5,-74,-72,-72
5,-74,-71,-71
5,-73,-70,-72
5,-74,-71,-69
5,-74,-71,-68
5,-74,-71,-69
5,-74,-71,-72
5,-73,-71,-70
5,-74,-71,-67
5,-73,-71,-68
5,-74,-71,-68
5,-74,-70,-68
5,-75,-70,-68
5,-75,-69,-67
5,-73,-70,-68
5,-74,-70,-68
5,-74,-70,-68
5,-73,-70,-67
5,-73,-70,-66
5,-74,-71,-65
5,-74,-71,-65
5,-74,-72,-67
5,-74,-72,-67
5,-72,-72,-66
5,-74,-71,-65
5,-74,-70,-68
5,-73,-70,-65
5,-73,-70,-67
5,-72,-70,-67
5,-74,-72,-67
5,-73,-70,-67
5,-73,-70,-67
5,-71,-70,-68
5,-74,-70,-67
5,-73,-71,-69
5,-74,-70,-68
5,-74,-70,-71
5,-72,-72,-70
5,-72,-71,-69
5,-73,-70,-68
5,-73,-71,-67
5,-72,-72,-67
5,-72,-71,-68
5,-74,-71,-65
5,-74,-72,-67
5,-74,-71,-68
5,-73,-71,-67
5,-73,-72,-68
5,-74,-72,-70
5,-74,-71,-69
5,-73,-70,-75
5,-73,-72,-79
5,-74,-72,-74
5,-73,-70,-74
5,-73,-71,-76
5,-74,-72,-72
5,-74,-71,-69
5,-73,-71,-74
5,-74,-72,-74
5,-74,-71,-71
5,-74,-73,-74
5,-74,-72,-73
5,-73,-73,-71
5,-72,-74,-74
5,-74,-71,-72
5,-74,-71,-71
5,-72,-71,-71
5,-73,-73,-76
5,-73,-73,-74
5,-74,-73,-76
5,-74,-73,-76
5,-74,-73,-74
5,-73,-73,-80
5,-74,-72,-74
5,-74,-75,-78
5,-74,-78,-76
5,-74,-74,-74
5,-74,-74,-76
5,-74,-73,-80
5,-75,-72,-77
5,-74,-71,-75
5,-74,-70,-74
5,-72,-69,-75
5,-74,-70,-73
5,-74,-70,-75
5,-72,-69,-78
5,-74,-69,-80
5,-74,-70,-76
5,-75,-71,-74
5,-74,-70,-76
5,-74,-69,-80
5,-74,-70,-76
5,-74,-69,-78
5,-74,-68,-78
5,-73,-69,-75
5,-75,-68,-79
5,-74,-68,-82
5,-74,-68,-74
5,-75,-67,-76
5,-74,-70,-76
5,-75,-69,-78
5,-75,-70,-77
5,-74,-70,-79
5,-75,-69,-80
5,-74,-69,-77
5,-74,-69,-79
5,-74,-71,-80
5,-75,-70,-77
5,-75,-70,-77
5,-74,-70,-78
5,-74,-71,-74
5,-74,-70,-71
5,-74,-73,-74
5,-74,-72,-78
5,-75,-72,-75
5,-75,-73,-72
5,-74,-70,-76
5,-74,-72,-78
5,-73,-72,-77
5,-74,-70,-75
5,-74,-71,-69
5,-74,-69,-67
5,-74,-66,-65
5,-74,-69,-67
5,-74,-65,-68
5,-74,-66,-68
5,-74,-68,-68
5,-74,-66,-70
5,-73,-69,-72
5,-74,-74,-71
5,-74,-75,-75
5,-75,-76,-72
5,-75,-75,-68
5,-74,-79,-70
5,-74,-72,-68
5,-75,-70,-71
5,-74,-70,-71
5,-73,-71,-66
5,-74,-69,-67
5,-74,-69,-66
5,-74,-70,-68
5,-74,-69,-71
5,-74,-69,-69
5,-74,-68,-75
5,-74,-70,-69
5,-74,-74,-68
5,-74,-71,-73
5,-74,-79,-80
5,-74,-74,-79
5,-74,-74,-77
5,-73,-69,-75
5,-74,-73,-70
5,-74,-70,-72
5,-75,-69,-72
5,-75,-68,-76
5,-75,-69,-77
5,-74,-71,-77
5,-75,-71,-78
5,-74,-71,-78
5,-73,-72,-72
5,-75,-72,-71
5,-74,-75,-73
5,-74,-72,-70
5,-74,-73,-72
5,-74,-72,-73
5,-74,-69,-72
5,-74,-69,-74
5,-74,-69,-69
5,-74,-71,-69
5,-75,-71,-74
5,-74,-70,-72
5,-74,-71,-77
5,-74,-70,-72
5,-74,-71,-67
5,-75,-69,-68
5,-75,-70,-70
5,-74,-72,-71
5,-74,-72,-68
5,-74,-71,-68
5,-74,-72,-69
5,-74,-71,-68
5,-75,-73,-69
5,-74,-71,-70
5,-75,-73,-69
5,-74,-73,-68
5,-74,-72,-65
5,-74,-71,-69
5,-74,-72,-70
5,-74,-71,-70
5,-74,-74,-70
5,-74,-73,-69
5,-74,-73,-68
5,-75,-71,-71
5,-75,-74,-72
5,-74,-72,-70
5,-74,-74,-72
5,-74,-74,-69
5,-74,-74,-68
5,-74,-74,-68
5,-75,-75,-68
5,-74,-73,-68
5,-74,-77,-67
5,-74,-76,-71
5,-73,-74,-73
5,-74,-75,-74
5,-74,-75,-73
5,-75,-75,-71
5,-74,-75,-72
5,-73,-74,-71
5,-74,-77,-69
5,-74,-75,-67
5,-74,-72,-69
5,-74,-73,-73
5,-75,-74,-68
5,-74,-73,-67
5,-74,-70,-70
5,-74,-70,-72
5,-74,-70,-68
5,-74,-71,-68
5,-74,-71,-74
5,-73,-74,-77
5,-74,-74,-72
5,-74,-72,-76
5,-74,-74,-71
5,-75,-76,-69
5,-73,-75,-68
5,-74,-74,-69
5,-74,-75,-74
5,-74,-73,-70
5,-74,-70,-68
5,-74,-71,-67
5,-73,-73,-73
5,-74,-72,-72
5,-73,-73,-71
5,-73,-73,-73
5,-74,-73,-72
5,-73,-76,-69
5,-73,-73,-74
5,-74,-71,-72
5,-74,-74,-74
5,-73,-75,-74
5,-74,-72,-70
5,-74,-71,-74
5,-74,-75,-71
5,-74,-71,-73
5,-74,-70,-70
5,-73,-70,-69
5,-73,-70,-71
5,-74,-73,-69
5,-74,-72,-68
5,-73,-73,-67
5,-74,-72,-68
5,-74,-73,-69
5,-75,-74,-73
5,-74,-72,-73
5,-74,-70,-73
5,-74,-71,-75
5,-74,-72,-76
5,-75,-72,-76
5,-74,-74,-76
5,-75,-73,-76
5,-74,-73,-74
5,-74,-74,-78
5,-74,-71,-74
5,-74,-72,-75
5,-75,-71,-72
5,-74,-73,-74
5,-74,-73,-71
5,-75,-71,-70
5,-75,-71,-70
5,-74,-72,-70
5,-74,-70,-70
5,-74,-69,-71
5,-74,-69,-72
5,-75,-70,-71
5,-75,-71,-74
5,-74,-73,-73
5,-74,-72,-71
5,-74,-74,-71
5,-74,-75,-74
5,-74,-74,-74
5,-75,-74,-71
5,-73,-72,-71
5,-74,-74,-70
5,-74,-70,-74
5,-74,-71,-73
5,-74,-72,-74
5,-74,-73,-74
5,-74,-75,-74
5,-75,-77,-74
5,-74,-75,-75
5,-74,-75,-79
5,-74,-76,-76
5,-74,-76,-74
5,-75,-75,-73
5,-73,-71,-75
5,-74,-72,-76
5,-73,-72,-73
5,-73,-73,-74
5,-73,-73,-74
5,-73,-74,-72
5,-73,-76,-70
5,-74,-74,-72
5,-73,-72,-67
5,-73,-75,-70
5,-74,-80,-74
5,-73,-71,-68
5,-74,-74,-68
5,-74,-69,-67
5,-74,-70,-67
5,-74,-68,-71
5,-73,-70,-71
5,-75,-69,-69
5,-74,-71,-70
5,-74,-74,-71
5,-74,-75,-71
5,-74,-71,-74
5,-74,-75,-68
5,-74,-73,-73
5,-73,-67,-67
5,-74,-68,-68
5,-75,-69,-67
5,-75,-74,-67
5,-74,-70,-67
5,-74,-71,-69
5,-74,-79,-68
5,-75,-79,-68
5,-74,-79,-68
5,-73,-78,-69
5,-75,-79,-71
5,-74,-77,-67
5,-73,-78,-67
5,-74,-78,-67
5,-74,-80,-67
5,-75,-76,-68
5,-75,-73,-68
5,-74,-74,-67
5,-74,-75,-68
5,-74,-74,-68
5,-74,-73,-67
5,-75,-75,-67
5,-75,-76,-68
5,-74,-77,-67
5,-74,-76,-70
5,-74,-80,-68
5,-73,-73,-70
5,-75,-74,-67
5,-75,-75,-71
5,-74,-72,-67
5,-74,-73,-66
5,-74,-74,-63
5,-74,-73,-67
5,-73,-74,-68
5,-74,-76,-66
5,-74,-75,-68
5,-74,-73,-68
5,-75,-73,-67
5,-75,-71,-66
5,-74,-71,-68
5,-74,-73,-68
5,-75,-74,-70
5,-74,-76,-77
5,-74,-74,-74
5,-75,-74,-73
5,-75,-74,-74
5,-74,-74,-70
5,-75,-72,-69
5,-75,-71,-71
5,-75,-70,-71
5,-75,-73,-70
5,-74,-75,-66
5,-74,-77,-66
5,-74,-76,-68
5,-75,-79,-65
5,-75,-79,-65
5,-76,-74,-67
5,-75,-73,-68
5,-75,-73,-66
5,-75,-73,-67
5,-75,-73,-66
5,-76,-72,-68
5,-74,-72,-69
5,-74,-71,-68
5,-75,-72,-68
5,-74,-73,-67
5,-74,-72,-69
5,-75,-71,-67
5,-75,-74,-64
5,-75,-73,-68
5,-74,-71,-67
5,-75,-73,-69
5,-74,-71,-68
5,-74,-71,-68
5,-74,-72,-67
5,-74,-73,-67
5,-74,-74,-68
5,-75,-72,-69
5,-74,-73,-68
5,-74,-75,-67
5,-73,-74,-66
5,-74,-74,-65
5,-74,-69,-64
5,-73,-68,-62
5,-75,-69,-63
5,-74,-67,-66
5,-73,-70,-65
5,-74,-69,-63
5,-74,-67,-64
5,-74,-65,-64
5,-75,-66,-66
5,-74,-69,-66
5,-74,-69,-67
5,-75,-68,-66
5,-74,-70,-64
5,-74,-71,-65
5,-74,-71,-62
5,-74,-70,-69
5,-74,-69,-67
5,-72,-68,-64
5,-74,-69,-68
5,-74,-68,-66
5,-73,-67,-67
5,-74,-69,-69
5,-75,-69,-70
5,-75,-69,-69
5,-74,-68,-69
5,-74,-68,-68
5,-74,-69,-68
5,-73,-74,-70
5,-73,-70,-70
5,-73,-70,-70
5,-74,-68,-73
5,-74,-69,-72
5,-75,-70,-72
5,-74,-72,-69
5,-73,-71,-72
5,-75,-73,-71
5,-74,-69,-74
5,-75,-67,-67
5,-75,-67,-65
5,-75,-68,-65
5,-75,-69,-63
5,-75,-67,-64
5,-74,-69,-64
5,-75,-69,-67
5,-74,-69,-66
5,-74,-69,-65
5,-73,-70,-63
5,-74,-70,-65
5,-74,-68,-64
5,-74,-69,-67
5,-74,-70,-73
5,-73,-69,-70
5,-74,-73,-66
5,-74,-70,-67
5,-75,-70,-69
5,-74,-71,-75
5,-75,-72,-74
5,-74,-72,-74
5,-75,-71,-74
5,-74,-70,-80
5,-74,-73,-72
5,-74,-72,-74
5,-74,-71,-77
5,-75,-73,-74
5,-74,-74,-73
5,-74,-72,-76
5,-74,-72,-76
5,-72,-72,-77
5,-74,-71,-72
5,-75,-71,-73
5,-75,-70,-75
5,-75,-72,-72
5,-74,-71,-71
5,-74,-70,-70
5,-74,-70,-69
5,-73,-69,-71
5,-74,-71,-73
5,-73,-71,-74
5,-74,-70,-73
5,-74,-70,-77
5,-74,-70,-75
5,-74,-71,-73
5,-73,-70,-71
5,-74,-70,-74
